11215;Les Panth\u00e8res
11216;FLAZIA ROBOTICS
11219;North Union Robotics
11220;The Royal Guard
11222;STAXX, Sponsored by NASA
11223;The Whistlepunks
11224;Azreal
11225;Wolfimus
11227;Goose Goose Duck
11229;Open Circuit
11230;White Hat Hackers
11235;Golden Ratio
11240;Rotatech
11241;PRAIRIE
11242;Golden Eagle Mechanics
11243;Cyber Knights
11244;Avrasya Robotics
11246;Tiger Byte
11247;Alisal High School Robotics Team
11252;1st ACT
11254;FIRST Ignition
11255;KAR Robotics
11256;Satellites
11257;Hi-Sac
11258;Honey Badgers
11260;Ursuline Robotics
11265;Rockbotics -FRC
11266;Finaltech
11267;MASAL
11269;Batteries Not Included
11270;Nova
11274;Warrior Robotics
11275;Defenders 1
11276;Kenner BruhBots
11277;ARC
11281;Phoenix Robotics
11282;Tri-Force
11283;Melrose Gear Grinders
11285;Purple Autobots
11287;Canton Rising Stars
11288;Trident Force
11292;Icebots
11296;Merced Fusion Robotics
11297;Iron Corsairs
11300;ZENITH
11302;Hot Rods
11303;BEZOAR ROBOTICS
11304;Meowbotics - Fresnillo PLC
11308;Daniel Morgan Patriots
11309;Gear Owls
11311;The Stags
11312;Royal Flush
11313;tROBOmakEr
11318;Freedom Robotics
11319;Polaris
11328;SIA
11329;G-Force
11331;TarryBots
11332;Sunrise
11335;MARETECH
11336;Anomaly
11337;Mystery Machines
11339;Cibatronic
11342;StingVille Robotics Team
11343;SoulCity Circuits (JPS Robotics)
11345;Long Beach RoboBearcats
11347;Bronco Brigade
11350;Guilford Gearheads
11351;LYNTECH - Fresnillo PLC
11352;Flying Tiger
11353;Visionary Sparks
11354;Access2Innovate Foundation
11361;ORA Raven Bots
11362;RoBumpers
11363;Pickle Squad
11365;Ignite Robotics
11366;Red Devil's Redemption
11368;SCTC ZettaBots
11371;Odyssey
11377;Knightmare Robotics
11379;TURTLESS
11380;CECYBOTS - Pe\u00f1oles
11382;INTERHERMES
11386;Climax-Scotts PantherBots
11387;G.L.E.A.M. - Grass Lake Engineering and Mechanics
11388;STEAM & IRON ROBOTICS
11389;\u015eAL RoboRage
11390;Habsor
11391;Hypatia
11392;Gulf Tech
11398;Shark Bytes
11399;Timber Tech
11401;Glorious Robotics
11404;The Power of Skopje
11407;Sturgis Trojans
11409;Alchemist's Return
11410;WGSS Delta Lab
11415;Storm Surge
11416;Raptoris Robotics
11417;Nano Knights
11423;Team IIA
11424;Boa Constructors
11425;Byteforge
11428;Horns of Steel
11429;NEW AI
11431;TechnoTigers
11435;St. Peter's High School RaiderBots
11436;CougarBots
11437;The ARC - Addison Robotics Club
11440;Casman EObots
11442;FEKAL ROBOTICS
11443;Ferrum Nexus
11444;Cougar Claw Robotics
11453;FutureX Robotics
11455;The Iron Patriots
11456;UMWACC Ruff Creek RoboMiners
11457;INVEST
11458;Mechcats
11459;St. Augustine Robotics
11460;Olivet Eaglebots
11461;SW Phoenix
11462;Morenci Miswired
11463;SHC Robotics
11464;Lancer Nation Robotics
11466;Mega-CAPs
11468;Lisbon Panther Robotics
11469;Ignis Mechanica
11471;Neon
11473;Wixom Christian Warrior Robotics
11474;SEED Bulldogs Byte!
11475;DawgBots
11478;Nexus
11479;Formosa Robotics
11480;EXODUS
11483;Red Line Robotics
11485;Bestarian NextGEN
11486;Chesterton Saints
11490;The Southwest Sparks
11491;Bloomingdale Cardinals
11493;Pixel Knights
11496;Jurassic JayHawks
11503;TALONS
11505;Kensington Woods Robotics
11511;CRTechnic
11522;Union HS
11527;FCCA Chrome Crew
